time;player;headline;playerlink;
1/11/2016 12:03:25 AM;Nicolas Batum;Batum (toe) contributed nine points (3-8 FG, 2-7 3Pt, 1-1 FT), seven assists, and six rebounds in 38 minutes during the Hornets' 95-92 loss to the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/201587;
1/11/2016 12:03:25 AM;Jeremy Lamb;Lamb totaled 15 points (6-14 FG, 1-5 3Pt, 2-2 FT), eight rebounds, three steals, and one assist in 30 minutes during the Hornets' 95-92 loss against the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/203087;
1/11/2016 12:03:25 AM;Jeremy Lin;Lin (ankle) totaled two points (0-9 FG, 0-5 3Pt, 2-4 FT), two assists, one rebound, and one block in 24 minutes during the Hornets' 95-92 loss to the Nuggets on Sunday.;http://stats.nba.com/player/player/#!/202391;
1/10/2016 7:03:23 PM;Jeremy Lin;Lin (ankle) has been cleared to play in Sunday's game against the Nuggets.;http://stats.nba.com/player/player/#!/202391;
1/10/2016 7:03:23 PM;Nicolas Batum;Batum (toe) will participate in warmups and is expected to play in Sunday's game against the Nuggets.;http://stats.nba.com/player/player/#!/201587;
1/10/2016 11:08:26 AM;Nicolas Batum;Batum (toe) is listed as questionable for Sunday's matchup with the Nuggets.;http://stats.nba.com/player/player/#!/201587;
1/10/2016 11:08:26 AM;Jeremy Lin;Lin is listed as questionable for Sunday's matchup with the Nuggets due to a sprained right ankle.;http://stats.nba.com/player/player/#!/202391;
1/10/2016 9:53:24 AM;Jeremy Lin;Lin scored 26 points (9-16 FG, 3-4 3Pt, 5-6 FT) while adding four rebounds, four assists and a steal in 41 minutes during Saturday's loss to the Clippers.;http://stats.nba.com/player/player/#!/202391;
1/10/2016 9:53:24 AM;Jeremy Lamb;Lamb scored 18 points (8-14 FG, 2-4 3Pt) while adding 13 rebounds, a steal and a block in 34 minutes off the bench during Saturday's loss to the Clippers.;http://stats.nba.com/player/player/#!/203087;
1/9/2016 2:18:20 PM;Nicolas Batum;Batum (toe) will not play in Saturday's matchup with the Clippers.;http://stats.nba.com/player/player/#!/201587;
1/8/2016 5:53:27 PM;Nicolas Batum;Batum (toe) is listed as questionable for Saturday's game against the Clippers, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/201587;
1/7/2016 8:58:17 AM;Brian Roberts;Roberts scored five points (2-7 FG, 0-2 3Pt, 1-1 FT) to go with two rebounds, one assist, and one rejection across 15 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/203148;
1/7/2016 8:58:17 AM;Marvin Williams;Williams scored 15 points (5-6 FG, 3-3 3Pt, 2-2 FT) to go with four assists, three rebounds, one steal, and one block across 29 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/101107;
1/7/2016 8:33:27 AM;Kemba Walker;Walker tallied a team-leading 25 points (9-24 FG, 2-5 3Pt, 5-6 FT) to go with six assists, four rebounds, two steals, and one blocked shot across 34 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/202689;
1/7/2016 8:33:27 AM;Frank Kaminsky;Kaminsky was held to three points (1-8 FG, 1-2 FT), five rebounds, two assists, and one block over 23 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/1626163;
1/7/2016 8:33:27 AM;Troy Daniels;Daniels tallied 13 points (5-9 FG, 3-7 3Pt), three rebounds, two assists, and one steal across 23 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/203584;
1/7/2016 8:33:27 AM;Jeremy Lin;Lin posted 15 points (6-9 FG, 1-2 3Pt, 2-4 FT) to go with five boards and four assists across 29 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/202391;
1/7/2016 8:33:27 AM;Cody Zeller;Zeller finished with 13 points (6-9 FG, 1-2 FT), 11 rebounds, three steals, and one block across 34 minutes in Wednesday's 111-102 loss to the Suns.;http://stats.nba.com/player/player/#!/203469;
1/6/2016 11:57:59 PM;Jeremy Lamb;Lamb (wrist) scored two points in just seven minutes off the bench in Wednesday's loss to the Suns.;http://stats.nba.com/player/player/#!/203087;
1/6/2016 1:03:27 PM;Jeremy Lamb;Lamb (wrist) has been upgraded to questionable for Wednesday's game against the Suns.;http://stats.nba.com/player/player/#!/203087;
1/6/2016 12:38:35 PM;Nicolas Batum;Batum (toe) has been ruled out for Wednesday's game against the Suns.;http://stats.nba.com/player/player/#!/201587;
1/5/2016 5:38:28 PM;Nicolas Batum;Batum (toe) was upgraded to questionable for Wednesday's game against the Suns, Rick Bonnell of the Charlotte Hornets reports.;http://stats.nba.com/player/player/#!/201587;
1/5/2016 5:38:28 PM;Jeremy Lamb;Lamb (wrist) is listed as doubtful for Wednesday's matchup with the Suns, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/203087;
1/5/2016 5:38:27 PM;Jeremy Lin;Lin (ankle) is listed as probable for Wednesday's game against the Suns.;http://stats.nba.com/player/player/#!/202391;
1/5/2016 12:38:24 PM;Jeremy Lin;Lin (ankle) scored 13 points (5-12 FG, 1-5 3Pt, 2-2 FT) to go with three rebounds and one assist over 31 minutes in Monday's 111-101 loss to the Warriors.;http://stats.nba.com/player/player/#!/202391;
1/5/2016 12:13:22 PM;Spencer Hawes;Hawes returned to action on Monday, contributing six points (1-6 FG, 0-2 3Pt, 4-4 FT), four rebounds, and four assists in 20 minutes in a 111-101 loss to the Warriors.;http://stats.nba.com/player/player/#!/201150;
1/5/2016 2:48:23 AM;Kemba Walker;Walker scored 22 points (9-21 FG, 1-4 3Pt, 3-3 FT) and added seven rebounds, three assists, and one steal in 39 minutes during the Hornets' 111-101 loss to the Warriors on Monday.;http://stats.nba.com/player/player/#!/202689;
1/5/2016 2:48:22 AM;Jeremy Lamb;Lamb (hand) totaled 22 points (9-14 FG, 0-3 3Pt, 4-4 FT), three rebounds, three steals, and one assist in 30 minutes during the Hornets' 111-101 loss versus the Warriors on Monday.;http://stats.nba.com/player/player/#!/203087;
1/5/2016 12:18:28 AM;Nicolas Batum;Batum (toe) is not expected to play Wednesday against the Suns, Rick Bonnell of the Charlotte Observer reports.;http://stats.nba.com/player/player/#!/201587;
1/5/2016 12:18:28 AM;Jeremy Lamb;Lamb suffered a bruise near his right hand and wrist but returned to Monday's game against the Warriors since X-rays came back negative.;http://stats.nba.com/player/player/#!/203087;
1/4/2016 9:23:24 PM;Jeremy Lin;Lin (ankle) will start Monday in Golden State.;http://stats.nba.com/player/player/#!/202391;
1/4/2016 9:23:23 PM;Spencer Hawes;Hawes (back) will play Monday against the Warriors.;http://stats.nba.com/player/player/#!/201150;
1/4/2016 2:43:26 PM;Nicolas Batum;Batum (toe) has been ruled out for Monday's matchup with the Warriors.;http://stats.nba.com/player/player/#!/201587;
1/4/2016 2:43:26 PM;Spencer Hawes;Hawes (back) has been upgraded to probable for Monday's game against the Warriors.;http://stats.nba.com/player/player/#!/201150;
1/4/2016 2:43:26 PM;Jeremy Lin;Lin (ankle) has been upgraded to probable for Monday's game against the Warriors.;http://stats.nba.com/player/player/#!/202391;
1/3/2016 7:43:33 PM;Spencer Hawes;Hawes is listed as questionable for Monday's game against the Warriors due to lower back tightness.;http://stats.nba.com/player/player/#!/201150;
1/3/2016 7:43:33 PM;Jeremy Lin;Lin is listed as questionable for Monday's game against the Warriors due to lower back tightness.;http://stats.nba.com/player/player/#!/202391;
1/2/2016 6:53:31 PM;Spencer Hawes;Hawes (back) will be available for Saturday's game against the Thunder.;http://stats.nba.com/player/player/#!/201150;
1/2/2016 6:53:31 PM;Jeremy Lin;Lin (ankle) will be available for Saturday's game against the Thunder.;http://stats.nba.com/player/player/#!/202391;
1/2/2016 5:38:41 PM;Nicolas Batum;Batum will sit out Saturday's game against the Thunder due to a sprained toe.;http://stats.nba.com/player/player/#!/201587;
1/2/2016 5:38:41 PM;Jeremy Lin;Lin (ankle) will be a game-time decision for Saturday's game against the Thunder, but he will start at the two if he plays.;http://stats.nba.com/player/player/#!/202391;
1/2/2016 5:38:40 PM;Spencer Hawes;Hawes (back) will be a game-time decision for Saturday's game against the Thunder.;http://stats.nba.com/player/player/#!/201150;
