time;player;headline;playerlink;
1/24/2016 11:03:16 PM;Russell Westbrook;Westbrook scored 27 points (12-27 FG, 2-5 FT, 1-4 3Pt) to go with 11 rebounds, seven assists and a steal in 40 minutes during Sunday's loss to the Nets.;http://stats.nba.com/player/player/#!/201566;
1/24/2016 10:38:17 PM;Kevin Durant;Durant scored 32 points (11-22 FG, 8-10 FT, 2-10 3Pt) to go along with 10 rebounds, seven assists, two steals and a block over 41 minutes in Sunday's loss to Brooklyn.;http://stats.nba.com/player/player/#!/201142;
1/24/2016 9:48:18 PM;Andre Roberson;Roberson left Sunday's game against the Nets with a sprained right knee and will not return, The Oklahoman reports.;http://stats.nba.com/player/player/#!/203460;
1/24/2016 6:28:19 PM;Nick Collison;Collison will start in Sunday's matchup with Brooklyn, Mike Mazzeo of ESPN.com reports.;http://stats.nba.com/player/player/#!/2555;
1/23/2016 3:48:29 PM;Steven Adams;Adams (elbow) will not play Sunday against the Nets, and will likely miss the remainder of the Thunder's road trip, Anthony Slater of The Oklahoman reports.;http://stats.nba.com/player/player/#!/203500;
1/23/2016 1:13:19 AM;Dion Waiters;Waiters had 13 points (5-10 FG, 3-6 3Pt, 0-2 FT), four rebounds, one assist, and one block in 35 minutes during the Thunder's 109-106 win over the Mavericks on Friday.;http://stats.nba.com/player/player/#!/203079;
1/23/2016 1:13:19 AM;Enes Kanter;Kanter contributed 16 points (7-10 FG, 2-2 FT) and nine rebounds in 24 minutes during the Thunder's 109-106 win against the Mavericks on Friday.;http://stats.nba.com/player/player/#!/202683;
1/23/2016 1:13:18 AM;Nick Collison;Collison contributed six points (1-2 FG, 4-6 FT) and 11 rebounds in 21 minutes during the Thunder's 109-106 win over the Mavericks on Friday.;http://stats.nba.com/player/player/#!/2555;
1/22/2016 8:38:26 PM;Steven Adams;Adams will not play Friday due to a right elbow strain, Erik Horne of The Oklahoman reports.;http://stats.nba.com/player/player/#!/203500;
1/22/2016 8:38:26 PM;Nick Collison;Collison will draw the last minute start Friday, Erik Horne of The Oklahoman reports.;http://stats.nba.com/player/player/#!/2555;
1/21/2016 1:27:08 PM;Nick Collison;Collison (coach's decision) didn't play in Wednesday's 109-95 victory over the Hornets.;http://stats.nba.com/player/player/#!/2555;
1/21/2016 1:27:07 PM;Russell Westbrook;Westbrook supplied 16 points (5-14 FG, 0-3 3Pt, 6-7 FT), 15 assists, eight boards, five steals, and five turnovers across 27 minutes in Wednesday's 109-95 trouncing of the Hornets.;http://stats.nba.com/player/player/#!/201566;
1/21/2016 1:27:07 PM;Serge Ibaka;Ibaka contributed 11 points (5-9 FG, 1-4 3Pt), eight rebounds, and one assist over 38 minutes in Wednesday's 109-95 win over the Hornets.;http://stats.nba.com/player/player/#!/201586;
1/21/2016 1:27:07 PM;Steven Adams;Adams collected 10 points (3-5 FG, 4-6 FT), 10 rebounds, and one block across 28 minutes in Wednesday's 109-95 win over the Hornets.;http://stats.nba.com/player/player/#!/203500;
1/21/2016 1:27:07 PM;Kyle Singler;Singler contributed a season-high 11 points (4-4 FG, 3-3 3Pt), two rebounds, and a steal over 21 minutes in Wednesday's 109-95 win over the Hornets.;http://stats.nba.com/player/player/#!/202713;
1/20/2016 12:18:18 AM;Enes Kanter;Kanter contributed 25 points (10-14 FG, 5-7 FT) and eight rebounds in 25 minutes during the Thunder's 110-104 victory versus the Nuggets on Tuesday.;http://stats.nba.com/player/player/#!/202683;
1/19/2016 11:53:16 PM;Kevin Durant;Durant scored 30 points (10-23 FG, 3-9 3Pt, 7-8 FT) to go with 12 rebounds, four assists, two steals, and two blocks in 36 minutes during the Thunder's 110-104 win against the Nuggets on Tuesday.;http://stats.nba.com/player/player/#!/201142;
1/19/2016 11:53:16 PM;Russell Westbrook;Westbrook had 27 points (10-22 FG, 1-6 3Pt, 6-9 FT), 12 assists, five rebounds, and three steals in 39 minutes during the Thunder's 110-104 win over the Nuggets on Tuesday.;http://stats.nba.com/player/player/#!/201566;
1/17/2016 10:18:18 PM;Serge Ibaka;Ibaka had 19 points (9-15 FG, 1-3 3Pt), seven rebounds, and one steal in 33 minutes during the Thunder's 99-74 win over the Heat on Sunday.;http://stats.nba.com/player/player/#!/201586;
1/17/2016 9:53:16 PM;Russell Westbrook;Westbrook went for 13 points (5-16 FG, 1-4 3Pt, 2-2 FT), 15 assists, 10 rebounds, and two steals in 33 minutes during the Thunder's 99-74 win over the Heat on Sunday.;http://stats.nba.com/player/player/#!/201566;
1/17/2016 9:53:15 PM;Kevin Durant;Durant dropped 24 points (8-20 FG, 3-8 3Pt, 5-5 FT), 10 rebounds, three assists, three steals, and one block in 31 minutes during the Thunder's 99-74 win against the Heat on Sunday.;http://stats.nba.com/player/player/#!/201142;
1/15/2016 11:13:21 PM;Cameron Payne;Payne provided 14 points (6-11 FG,1-2 3Pt, 1-1 FT), five assists, four steals, two rebounds, and one block in 24 minutes during the Thunder's 113-93 win against the Timberwolves on Friday.;http://stats.nba.com/player/player/#!/1626166;
1/15/2016 10:48:23 PM;Russell Westbrook;Westbrook had 12 points (6-10 FG, 0-1 3Pt), 11 rebounds, 10 assists, and two steals in 27 minutes during the Thunder's 113-93 win over the Timberwolves on Friday.;http://stats.nba.com/player/player/#!/201566;
1/15/2016 10:48:23 PM;Dion Waiters;Waiters went for 20 points (8-14 FG, 2-5 3Pt, 2-4 FT), one rebound, one assist, and one steal in 28 minutes during the Thunder's 113-93 win versus the Timberwolves on Friday.;http://stats.nba.com/player/player/#!/203079;
1/14/2016 8:53:29 AM;Dion Waiters;Waiters scored 18 points (6-13 FG, 3-6 3Pt, 3-5 FT) with five assists and a rebound over 25 minutes in a 108-89 victory over the Mavericks on Wednesday.;http://stats.nba.com/player/player/#!/203079;
1/14/2016 8:53:28 AM;Russell Westbrook;Westbrook was held scoreless (0-3 FG, 0-4 FT) with seven rebounds, eight assists, and two steals over 15 minutes in a 108-89 victory over the Mavericks on Wednesday.;http://stats.nba.com/player/player/#!/201566;
1/14/2016 8:28:25 AM;Kevin Durant;Durant scored 29 points (9-14 FG, 4-8 3Pt, 7-9 FT) with 10 rebounds, four assists, and a steal over 33 minutes in a 108-89 victory over the Mavericks on Wednesday.;http://stats.nba.com/player/player/#!/201142;
1/13/2016 1:13:51 AM;Kevin Durant;Durant recorded 30 points (11-25 FG, 2-9 3Pt, 6-6 FT), seven rebounds, three assists, and one steal in 36 minutes during the Thunder's 101-96 win over the Timberwolves on Tuesday.;http://stats.nba.com/player/player/#!/201142;
1/13/2016 1:13:51 AM;Enes Kanter;Kanter contributed 18 points (8-10 FG, 2-2 FT), four rebounds, and one steal in 20 minutes during the Thunder's 101-96 win over the Timberwolves on Tuesday.;http://stats.nba.com/player/player/#!/202683;
1/11/2016 12:53:20 AM;Steven Adams;Adams recorded 17 points (6-6 FG, 5-9 FT), 10 rebounds, and one block in 35 minutes during the Thunder's 115-110 loss to the Trail Blazers on Sunday.;http://stats.nba.com/player/player/#!/203500;
1/11/2016 12:53:20 AM;Russell Westbrook;Westbrook recorded 25 points (7-19 FG, 2-4 3Pt, 9-11 FT), 15 assists, nine rebounds, and three steals in 38 minutes during the Thunder's 115-110 loss to the Trail Blazers on Sunday.;http://stats.nba.com/player/player/#!/201566;
1/11/2016 12:53:20 AM;Andre Roberson;Roberson recorded 10 points (4-6 FG, 1-3 3Pt, 1-1 FT), eight rebounds, three blocks, and two steals in 31 minutes during the Thunder's 115-110 loss to the Trail Blazers on Sunday.;http://stats.nba.com/player/player/#!/203460;
1/9/2016 3:03:24 AM;Russell Westbrook;Westbrook registered 36 points (11-24 FG, 1-4 3Pt, 13-16 FT), 12 rebounds, seven assists and a steal over 35 minutes in Friday's 117-113 victory over the Lakers.;http://stats.nba.com/player/player/#!/201566;
1/9/2016 3:03:24 AM;Kevin Durant;Durant poured in 24 points (10-15 FG, 2-4 3Pt, 2-2 FT), seven rebounds, two assists, two steals and a block over 40 minutes in Friday's 117-113 victory over the Lakers.;http://stats.nba.com/player/player/#!/201142;
1/9/2016 3:03:23 AM;Enes Kanter;Kanter produced 15 points (6-10 FG, 3-3 FT), nine rebounds, an assist and a block over 23 minutes in Friday's 117-113 victory over the Lakers.;http://stats.nba.com/player/player/#!/202683;
1/9/2016 3:03:23 AM;Cameron Payne;Payne pitched in 11 points (5-9 FG, 1-2 3Pt), a rebound, an assist and a steal over 25 minutes in Friday's 117-113 victory over the Lakers.;http://stats.nba.com/player/player/#!/1626166;
1/7/2016 12:43:28 PM;Anthony Morrow;Morrow moved back to the bench in Wednesday's 112-94 win over the Grizzlies, finishing with 14 points (3-4 FG, 2-2 3Pt, 6-6 FT) and two rebounds across 18 minutes.;http://stats.nba.com/player/player/#!/201627;
1/7/2016 12:43:28 PM;Kyle Singler;Singler played four minutes in Wednesday's 112-94 win over the Grizzlies, finishing with two points (1-2 FG, 0-1 3Pt) and an assist.;http://stats.nba.com/player/player/#!/202713;
1/7/2016 12:18:29 PM;Dion Waiters;Waiters scored 15 points (6-9 FG, 2-3 3Pt, 1-2 FT) to go with three assists and one rebound across 31 minutes in Wednesday's 112-94 win over the Grizzlies.;http://stats.nba.com/player/player/#!/203079;
1/7/2016 12:18:29 PM;Kevin Durant;Durant (toe) recorded 26 points (9-18 FG, 2-3 3Pt, 6-6 FT), a season-high 17 boards, three assists, one steal, and one block across 33 minutes in Wednesday's 112-94 win over the Grizzlies.;http://stats.nba.com/player/player/#!/201142;
1/6/2016 8:13:37 PM;Kevin Durant;Durant (toe) will play Wednesday versus Memphis, Anthony Slater of NewsOK.com reports.;http://stats.nba.com/player/player/#!/201142;
1/6/2016 12:38:36 PM;Kevin Durant;Durant (toe) has been upgraded to questionable for Wednesday night's game against the Grizzlies, Anthony Slater of The Oklahoman reports.;http://stats.nba.com/player/player/#!/201142;
1/5/2016 1:30:02 PM;Kevin Durant;Durant (toe) did not practice Tuesday, and his status is up in the air for Wednesday's matchup with Memphis, Anthony Slater of The Oklahoman reports.;http://stats.nba.com/player/player/#!/201142;
1/5/2016 1:03:31 PM;Josh Huestis;Huestis was assigned to the D-League's Oklahoma City Blue on Tuesday.;http://stats.nba.com/player/player/#!/203962;
1/5/2016 12:43:41 AM;Anthony Morrow;Morrow managed 20 points (8-11 FG, 3-6 3Pt, 1-2 FT), one rebound, and one steal in 34 minutes during the Thunder's 116-104 loss to the Kings on Monday.;http://stats.nba.com/player/player/#!/201627;
1/5/2016 12:43:41 AM;Steven Adams;Adams scored 15 points (5-6 FG, 5-6 FT) while adding 10 rebounds and two assists in 27 minutes during the Thunder's 116-104 loss against the Kings on Monday.;http://stats.nba.com/player/player/#!/203500;
1/5/2016 12:18:28 AM;Serge Ibaka;Ibaka contributed 25 points (10-17 FG, 3-5 3Pt, 2-4 FT), seven rebounds, five blocks, one assist, and one steal in 40 minutes during the Thunder's 116-104 loss to the Kings on Monday.;http://stats.nba.com/player/player/#!/201586;
1/5/2016 12:18:28 AM;Russell Westbrook;Westbrook went for 17 points (6-23 FG, 2-9 3Pt, 3-3 FT), 15 assists, eight rebounds, and one steal in 41 minutes during the Thunder's 116-104 loss versus the Kings on Monday.;http://stats.nba.com/player/player/#!/201566;
1/4/2016 8:08:34 PM;Anthony Morrow;Morrow will start in place of Kevin Durant (toe) on Monday against the Kings, Royce Young of ESPN reports.;http://stats.nba.com/player/player/#!/201627;
1/4/2016 12:38:30 PM;Kevin Durant;Durant will sit out Monday's matchup with the Kings due to a sprained right big toe, Anthony Slater of The Oklahoman reports.;http://stats.nba.com/player/player/#!/201142;
1/1/2016 5:18:39 AM;Steven Adams;Adams managed six points (2-4 FG, 2-2 FT), eight rebounds, an assist and a steal over 25 minutes in Thursday's 110-106 victory over the Suns.;http://stats.nba.com/player/player/#!/203500;
1/1/2016 4:58:47 AM;Russell Westbrook;Westbrook exploded for 36 points (12-19 FG, 1-3 3Pt, 11-11 FT), 12 assists, a rebound, a block and five steals over 34 minutes in Thursday's 110-106 victory over the Suns.;http://stats.nba.com/player/player/#!/201566;
1/1/2016 4:58:44 AM;Kevin Durant;Durant poured in 23 points (9-21 FG, 2-8 3Pt, 3-5 FT), two rebounds, two assists and a block over 40 minutes in Friday's 110-106 victory over the Suns.;http://stats.nba.com/player/player/#!/201142;
12/31/2015 12:13:33 PM;Mitch McGary;McGary was recalled from the D-League on Thursday, Anthony Slater of The Oklahoman reports.;http://stats.nba.com/player/player/#!/203956;
