time;player;headline;playerlink;
1/28/2016 12:48:18 AM;Archie Goodwin;Goodwin scored 12 points (3-10 FG, 1-5 3Pt, 5-6 FT) with five assists, two rebounds, and two steals over 30 minutes in a 115-93 loss to the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/203462;
1/28/2016 12:23:21 AM;P.J. Tucker;Tucker scored 13 points (4-8 FG, 3-5 3Pt, 2-2 FT) with seven rebounds, two assists, and a steal over 35 minutes in a 115-93 loss to the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/200782;
1/27/2016 9:53:27 PM;Devin Booker;Booker scored 16 points (4-9 FG, 1-4 3Pt, 7-8 FT) with five assists and three rebounds over 34 minutes in a 115-93 loss to the Cavaliers on Wednesday.;http://stats.nba.com/player/player/#!/1626164;
1/27/2016 4:03:24 PM;Jon Leuer;Leuer (back) has been ruled out for Wednesday's game against the Cavaliers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/27/2016 1:33:38 PM;Sonny Weems;Weems scored a season-high 12 points (5-8 FG, 2-4 3Pt), two rebounds, and one assist across 23 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/201603;
1/27/2016 1:10:06 PM;Mirza Teletovic;Teletovic (ankle) finished with nine points (3-8 FG, 1-6 3Pt, 2-3 FT), one rebound, one assist, and one block across 16 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/203141;
1/27/2016 1:10:06 PM;Markieff Morris;Morris (shoulder) tallied eight points (3-7 FG, 2-4 FT), seven rebounds, one assist, and one steal across 24 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/202693;
1/27/2016 1:10:05 PM;Devin Booker;Booker contributed 12 points (5-15 FG, 1-3 3Pt, 1-2 FT), seven assists, and four rebounds across 36 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/1626164;
1/27/2016 1:08:29 PM;Tyson Chandler;Chandler was limited to only 19 minutes in Tuesday's 113-103 loss to the 76ers, finishing with five points (1-2 FG, 3-4 FT), five rebounds, one assist, and one block.;http://stats.nba.com/player/player/#!/2199;
1/27/2016 1:08:29 PM;P.J. Tucker;Tucker produced seven points (1-8 FG, 1-2 3Pt, 4-6 FT), eight assists, five rebounds, two steals, and one block across 33 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/200782;
1/26/2016 9:43:20 PM;Archie Goodwin;Goodwin didn't take long to set a new season high, scoring 26 points (11-15 FG, 1-2 3Pt, 3-5 FT) to go along with six rebounds, six assists and a pair of steals over 29 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/203462;
1/26/2016 9:43:20 PM;Alex Len;Len tallied 16 points (6-12 FG, 4-4 FT) while pulling down 12 rebounds with a pair of blocks during 34 minutes in Tuesday's 113-103 loss to the 76ers.;http://stats.nba.com/player/player/#!/203458;
1/26/2016 6:49:18 PM;Jon Leuer;Leuer (back) won't play Tuesday at Philadelphia, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/26/2016 5:58:27 PM;Jon Leuer;Leuer (back) is now being listed a game-time decision for Tuesday's tilt with the 76ers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/26/2016 3:53:21 PM;Markieff Morris;Morris (shoulder) will play on Tuesday against the 76ers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202693;
1/26/2016 3:53:20 PM;Mirza Teletovic;Teletovic is questionable for Tuesday's game against the 76ers due to an ankle sprain, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/203141;
1/25/2016 11:38:18 PM;Markieff Morris;Morris (shoulder) has been upgraded to probable for Tuesday's game against Philadelphia, Paul Coro of The Arizona Republic reports.;http://stats.nba.com/player/player/#!/202693;
1/25/2016 11:38:18 PM;Jon Leuer;Leuer (back) has been downgraded to doubtful for Tuesday's game against Philadelphia, Paul Coro of The Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/25/2016 4:33:20 PM;Jon Leuer;Leuer (back) is listed as questionable for Tuesday's game against the 76ers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202720;
1/25/2016 4:33:20 PM;Markieff Morris;Morris (shoulder) is listed as questionable for Tuesday's game against the 76ers, Paul Coro of the Arizona Republic reports.;http://stats.nba.com/player/player/#!/202693;
