time;player;headline;playerlink;
1/20/2016 8:43:27 PM;Dwight Howard;Howard was forced to leave Wednesday's game against Detroit with an ankle sprain and will not return, the Rockets reported via Twitter.;http://stats.nba.com/player/player/#!/2730;
1/20/2016 6:38:25 PM;Patrick Beverley;Beverley (ankle) won't suit up for Wednesday's game against the Pistons, Craig Ackerman of the Rockets' official site reports.;http://stats.nba.com/player/player/#!/201976;
1/20/2016 6:38:24 PM;Ty Lawson;Lawson will start Wednesday's contest against the Pistons, Craig Ackerman of the Rockets' official site reports.;http://stats.nba.com/player/player/#!/201951;
1/20/2016 12:48:43 PM;Patrick Beverley;Beverley is listed as questionable to participate in Wednesday's tilt against the Pistons, Jenny Dial Creech of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/20/2016 12:24:12 PM;Patrick Beverley;Beverley (ankle) did not participate in shootaround on Wednesday, Calvin Watkins of ESPN.com reports.;http://stats.nba.com/player/player/#!/201976;
1/19/2016 5:13:22 PM;Terrence Jones;Jones recorded 10 points (4-10 FG, 0-2 3Pt, 2-7 FT), eight rebounds, two blocks, and one assist across 20 minutes in Monday's 140-132 overtime loss to the Clippers.;http://stats.nba.com/player/player/#!/203093;
1/19/2016 8:28:25 AM;Dwight Howard;Howard had 36 points (11-16 FG, 14-18 FT), 26 rebounds, four assists, one steal, and one block in 45 minutes during the Rockets' 140-132 overtime loss to the Clippers on Monday.;http://stats.nba.com/player/player/#!/2730;
1/19/2016 8:28:25 AM;Marcus Thornton;Thornton totaled 23 points (9-15 FG, 5-9 3Pt), five assists, three rebounds, and one steal in 22 minutes during the Rockets' 140-132 overtime loss to the Clippers on Monday;http://stats.nba.com/player/player/#!/201977;
1/19/2016 8:28:25 AM;Trevor Ariza;Ariza recorded 18 points (6-11 FG, 2-5 3Pt, 4-4 FT), four assists, two rebounds, and one steal in 38 minutes during the Rockets' 140-132 overtime loss to the Clippers on Monday.;http://stats.nba.com/player/player/#!/2772;
1/19/2016 12:58:18 AM;Patrick Beverley;Beverley will not return to Monday's game against the Clippers after spraining his left ankle.;http://stats.nba.com/player/player/#!/201976;
1/18/2016 9:13:35 PM;Patrick Beverley;Beverley (ankle) will return to action Monday against the Clippers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/18/2016 2:58:27 PM;Patrick Beverley;Beverley (ankle) is officially considered questionable for Monday's game against the Clippers, Jonathan Feigen of the Houston Chronicle reports.;http://stats.nba.com/player/player/#!/201976;
1/18/2016 12:28:30 PM;Montrezl Harrell;Harrell contributed 10 points (5-7 FG, 0-2 FT), eight rebounds, and one assist across 25 minutes in Sunday's 112-95 win over the Lakers.;http://stats.nba.com/player/player/#!/1626149;
1/18/2016 12:03:21 PM;Patrick Beverley;Beverley (ankle) was active for Sunday's win over the Lakers, but didn't end up seeing the court at all.;http://stats.nba.com/player/player/#!/201976;
1/18/2016 12:03:21 PM;Jason Terry;Terry produced two points (1-4 FG, 0-2 3Pt) and three assists across 17 minutes in Sunday's 112-95 victory over the Lakers.;http://stats.nba.com/player/player/#!/1891;
1/18/2016 12:03:21 PM;Ty Lawson;Lawson received 31 minutes of court time in Sunday's 112-95 win over the Lakers, finishing with 12 points (4-7 FG, 1-3 3Pt, 3-3 FT), five assists, and two rebounds.;http://stats.nba.com/player/player/#!/201951;
