time;player;headline;playerlink;
1/14/2016 2:44:14 PM;Jrue Holiday;Holiday was limited to six points (2-12 FG, 0-4 3Pt, 2-2 FT), but provided 10 assists, three rebounds, and one steal across 27 minutes in Wednesday's 109-97 win over the Kings.;http://stats.nba.com/player/player/#!/201950;
1/14/2016 2:44:14 PM;Norris Cole;Cole tallied 18 points (8-16 FG, 2-4 3Pt), two assists, and two rebounds across 26 minutes in Wednesday's 109-97 win over the Kings.;http://stats.nba.com/player/player/#!/202708;
1/14/2016 2:18:44 PM;Anthony Davis;Davis (back) started at power forward and played 37 minutes in his return to action Wednesday against the Kings, finishing with 24 points (8-23 FG, 1-2 3Pt, 7-8 FT), 10 rebounds, three assists, and two steals.;http://stats.nba.com/player/player/#!/203076;
1/14/2016 2:18:44 PM;Omer Asik;Asik registered eight points (4-9 FG) and 13 rebounds (eight offensive) over 29 minutes in Wednesday's 109-97 victory over the Kings.;http://stats.nba.com/player/player/#!/201600;
1/14/2016 2:18:44 PM;Alonzo Gee;Gee has been used off the bench in the Pelicans' last four games and has provided averages of 2.5 points and 1.5 rebounds over 10.3 minutes.;http://stats.nba.com/player/player/#!/202087;
1/14/2016 2:16:35 AM;Tyreke Evans;Evans expects to play in the Pelicans' next game Friday despite leaving Wednesday's game with a right knee injury, Marc Spears of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/201936;
1/13/2016 10:53:26 PM;Tyreke Evans;Evans is doubtful to return to Wednesday's matchup with the Kings due to a right knee injury, Daniel Sallerson of Pelicans.com reports.;http://stats.nba.com/player/player/#!/201936;
1/13/2016 9:38:31 PM;Anthony Davis;Davis (back) is expected to play Wednesday versus the Kings.;http://stats.nba.com/player/player/#!/203076;
1/13/2016 7:08:30 PM;Anthony Davis;Davis (back) remains questionable for Wednesday's game at Sacramento, John Reid of the New Orleans Times-Picayune reports.;http://stats.nba.com/player/player/#!/203076;
1/13/2016 2:53:27 AM;Alexis Ajinca;Ajinca recorded 10 points (4-8 FG, 2-2 FT), 10 rebounds, two assists, and one block in 22 minutes during the Pelicans' 95-91 loss to the Lakers on Tuesday.;http://stats.nba.com/player/player/#!/201582;
1/13/2016 2:53:27 AM;Ryan Anderson;Anderson recorded 15 points (7-19 FG, 1-5 3Pt, 0-1 FT), seven rebounds, two assists, and one block in 42 minutes during the Pelicans' 95-91 loss versus the Lakers on Tuesday.;http://stats.nba.com/player/player/#!/201583;
1/13/2016 2:28:40 AM;Tyreke Evans;Evans recorded 21 points (8-17 FG, 3-7 3Pt, 2-4 FT), five rebounds, four assists, and one steal in 34 minutes during the Pelicans' 95-91 loss to the Lakers on Tuesday.;http://stats.nba.com/player/player/#!/201936;
1/12/2016 9:28:28 PM;Anthony Davis;Davis (back) has been ruled out of Tuesday's game against the Lakers, Jennifer Hale of Fox Sports reports.;http://stats.nba.com/player/player/#!/203076;
1/12/2016 2:48:32 PM;Anthony Davis;Davis (back) is a game-time decision for Tuesday's game against the Lakers, Justin Verrier of ESPN.com reports.;http://stats.nba.com/player/player/#!/203076;
1/11/2016 7:14:44 PM;Quincy Pondexter;Pondexter will undergo season-ending surgery on his left knee Jan. 20, Shams Charania of Yahoo! Sports reports.;http://stats.nba.com/player/player/#!/202347;
1/11/2016 3:28:33 PM;Anthony Davis;Davis (back) is listed as questionable for Tuesday's game against the Lakers.;http://stats.nba.com/player/player/#!/203076;
1/11/2016 3:28:32 PM;Quincy Pondexter;Pondexter (knee) is listed as out against the Lakers Tuesday.;http://stats.nba.com/player/player/#!/202347;
1/11/2016 11:18:57 AM;Tyreke Evans;Evans scored 26 points (9-19 FG, 2-5 3Pt, 6-8 FT) while adding seven rebounds, seven assists, a steal and a block in 41 minutes during Sunday's overtime loss to the Clippers.;http://stats.nba.com/player/player/#!/201936;
1/11/2016 11:18:56 AM;Jrue Holiday;Holiday scored 29 points (11-27 FG, 1-4 3Pt, 6-8 FT) while adding 11 rebounds, four assists and three steals in 36 minutes off the bench during Sunday's overtime loss to the Clippers.;http://stats.nba.com/player/player/#!/201950;
1/11/2016 10:53:26 AM;Ryan Anderson;Anderson scored 16 points (5-14 FG, 2-6 3Pt, 4-4 FT) while adding 10 rebounds in 43 minutes during Sunday's overtime loss to the Clippers.;http://stats.nba.com/player/player/#!/201583;
1/10/2016 3:43:22 PM;Dante Cunningham;Cunningham is in the starting lineup for Sunday's game against the Clippers.;http://stats.nba.com/player/player/#!/201967;
1/10/2016 2:53:24 PM;Quincy Pondexter;Pondexter (knee) has been ruled out of Sunday's game against the Clippers.;http://stats.nba.com/player/player/#!/202347;
1/10/2016 2:28:39 PM;Anthony Davis;Davis (back) is unlikely to play in Sunday's game against the Clippers, Dan Woike of the OC Register reports.;http://stats.nba.com/player/player/#!/203076;
1/10/2016 2:28:38 PM;Anthony Davis;Davis (back) has officially been ruled out of Sunday's game against the Clippers.;http://stats.nba.com/player/player/#!/203076;
1/10/2016 2:28:38 PM;Ryan Anderson;Anderson is expected to draw the start for Sunday's game against the Clippers, Jennifer Hale of Fox Sports reports.;http://stats.nba.com/player/player/#!/201583;
1/9/2016 1:53:31 PM;Anthony Davis;Davis (back) will travel with the team to Los Angeles, but remains questionable for Sunday's clash with the Clippers, John Reid of the Times-Picayune reports.;http://stats.nba.com/player/player/#!/203076;
1/9/2016 10:58:28 AM;Tyreke Evans;Evans scored 27 points (10-19 FG, 3-5 3Pt, 4-4 FT) while adding seven rebounds, five assists and four steals in 38 minutes during Friday's loss to the Pacers.;http://stats.nba.com/player/player/#!/201936;
1/9/2016 10:58:28 AM;Ryan Anderson;Anderson scored 21 points (7-17 FG, 4-10 3Pt, 3-4 FT) while adding six rebounds, three steals, two assists and two blocks in 37 minutes off the bench during Friday's loss to the Pacers.;http://stats.nba.com/player/player/#!/201583;
1/8/2016 9:39:09 PM;Anthony Davis;Davis (back) will not return Friday versus the Pacers.;http://stats.nba.com/player/player/#!/203076;
1/8/2016 9:13:25 PM;Anthony Davis;Davis (back) is doubtful to return Friday versus the Pacers, Jennifer Hale of Fox Sports reports.;http://stats.nba.com/player/player/#!/203076;
1/8/2016 8:48:25 PM;Anthony Davis;Davis is questionable to return Friday versus the Pacers due to a back contusion.;http://stats.nba.com/player/player/#!/203076;
1/8/2016 6:43:31 PM;Dante Cunningham;Cunningham will start in place of Alonzo Gee on Friday against the Pacers, John Reid of the New Orleans Times-Picayune reports.;http://stats.nba.com/player/player/#!/201967;
1/7/2016 2:18:17 AM;Ryan Anderson;Anderson scored 10 points (2-12 FG, 0-6 3Pt, 6-7 FT) with three rebounds and a steal over 29 minutes in a 100-91 loss to the Mavericks on Wednesday.;http://stats.nba.com/player/player/#!/201583;
1/7/2016 1:53:19 AM;Anthony Davis;Davis scored 26 points (11-25 FG, 0-3 3Pt, 4-5 FT) with 12 rebounds, seven assists, three blocks, and two steals over 42 minutes in a 100-91 loss to the Mavericks on Wednesday.;http://stats.nba.com/player/player/#!/203076;
1/6/2016 8:13:37 PM;Tyreke Evans;Evans (knee) will start Wednesday against the Mavericks.;http://stats.nba.com/player/player/#!/201936;
1/5/2016 6:03:33 PM;Quincy Pondexter;Pondexter (knee) is listed as questionable for Wednesday's game against the Mavericks.;http://stats.nba.com/player/player/#!/202347;
1/5/2016 2:44:05 PM;Tyreke Evans;Evans (knee) is expected to play in Wednesday's game against the Mavericks, John Reid of NOLA.com reports.;http://stats.nba.com/player/player/#!/201936;
1/3/2016 9:43:23 AM;Eric Gordon;Gordon scored 16 points (6-14 FG, 2-5 3Pt, 2-2 FT) to go with three rebounds and one assist across 37 minutes in Saturday's 105-98 win over the Mavericks.;http://stats.nba.com/player/player/#!/201569;
1/3/2016 9:43:23 AM;Jrue Holiday;Holiday poured in 20 points (8-14 FG, 2-6 3Pt, 2-4 FT) to go with five assists, three rebounds, two steals, and a blocked shot over a season-high 30 minutes in Saturday's 105-98 win over the Mavericks.;http://stats.nba.com/player/player/#!/201950;
1/3/2016 9:18:23 AM;Anthony Davis;Davis scored 31 points (13-22 FG, 5-6 FT) to go with 14 boards, a steal, and a block across 43 minutes in Saturday's 105-98 win over the Mavericks.;http://stats.nba.com/player/player/#!/203076;
1/3/2016 9:18:23 AM;Norris Cole;Cole scored 16 points (7-16 FG, 0-2 3Pt, 2-2 FT) to go with a career-high 12 boards, four assists, and four steals across 38 minutes in Saturday's 105-98 win over the Mavericks.;http://stats.nba.com/player/player/#!/202708;
1/2/2016 8:33:34 PM;Norris Cole;Cole will get the start Saturday against the Mavericks in place of Tyreke Evans, John Reid of NOLA.com reports.;http://stats.nba.com/player/player/#!/202708;
1/2/2016 8:08:34 PM;Tyreke Evans;Evans (knee) will not play Saturday against the Mavericks.;http://stats.nba.com/player/player/#!/201936;
1/1/2016 4:03:53 AM;Norris Cole;Cole poured in 15 points (6-14 FG, 2-5 3Pt, 1-2 FT), five rebounds, four assists and a steal over 34 minutes in Thursday's 95-89 loss to the Clippers.;http://stats.nba.com/player/player/#!/202708;
1/1/2016 4:03:50 AM;Jrue Holiday;Holiday contributed 11 points (4-8 FG, 1-2 3Pt, 2-2 FT), six assists, two rebounds and a steal over 28 minutes in Thursday's 95-89 loss to the Clippers.;http://stats.nba.com/player/player/#!/201950;
1/1/2016 3:38:34 AM;Tyreke Evans;Evans posted 14 points (5-13 FG, 1-7 3Pt, 3-5 FT), nine assists, six rebounds and three steals over 34 minutes in Thursday's 95-89 loss to the Pelicans.;http://stats.nba.com/player/player/#!/201936;
